,sentence,jobTitle,company,estimatedDatePosted,label
10,"Dabei definierst du Voraussetzungen für das Digitale Marketing, implementierst diese über alle Kanäle hinweg und entwickelst sie sukzessive weiter.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
11,"Basierend auf gegebenen Zielen zeigst du unterschiedliche Handlungsoptionen auf und leitest sowohl die technischen Anforderungen, als auch die Anforderungen an entsprechende Inhalte ab.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
12,Du verwaltest Budget und steuerst damit zielgerichtet externe Partner und erzielst so qualitative Reichweite für unsere Marke sowie dem dazugehörigen Lösungsportfolio.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
13,"Den Business Units hilft du bei der Entwicklung, Implementierung und Steuerung von LeadGen – Kampagnen.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
14,Dabei agierst du kennzahlenorientiert und entwickelst ausgehend von der Zielsetzung passende Maßnahmen.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
15,Du entwickelst unsere digitalen Kanäle stetig weiter.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
16,Dabei setzt du vor allem auf innovative Inhalte und verstehst wie diese effektiv über organische sowie paid Maßnahmen ausgesteuert werden.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
17,"Du verfolgst einen ganzheitlichen Ansatz und hast stets das erfolgreiche und ausgewogene Zusammenspiel aller digitalen Kanäle im Blick (owned, earned, paid).",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
18,Du hast ein gutes Verständnis für Zahlen und kanalspezifische KPI’s.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
19,"Dadurch kannst du kennzahlenbasiert agieren, schaffst Vergleichbarkeit und ermöglichst eine kontinuierliche Optimierung unserer digitalen Vermarktungsaktivitäten.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
20,"Deine Qualitäten
",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
21,"Als Spezialist für Themen rund um das digitale Marketing und agierst gerne über alle zentralen digitalen Touchpoints hinweg (Dienstleister, eCommerce, SaaS, DtC – Branche).",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
22,"Strategie, Kreation, Implementierung und Analyse sind für dich nicht nur Buzzwords, sondern gelebte Kompetenz.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
23,"Du weißt dein breites Fachwissen zielgenau und projektspezifisch einzusetzen und nimmst Herausforderungen selbstbewusst an, um lösungsorientierte Erfolge zu präsentieren.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
24,Dein einschlägiges Business-Verständnis hilft dir dabei einen effizienten und situationsadäquaten Ressourceneinsatz auszuwählen.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
25,"Dabei hast du stets das große Ganze im Blick und verstehst genau, wie sich die Online- und Offline-Welt gegenseitig bedingen.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
26,"Durch kontinuierliches Testen & Ausprobieren, Validieren und Implementieren steigerst du die Performance unserer digitalen Kanäle und die Onlinepräsenz von DEFACTO.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
27,Deine Hands-on-Mentalität ist ansteckend und du kannst andere von deinen Ideen begeistern.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
28,"Kreativität, Eigeninitiative und Begeisterungsfähigkeit zeichnen dich aus.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
29,"Du brennst für deine Disziplin, bist offen für Veränderungen und hast keine Angst davor Fehler zu machen.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
30,Es motiviert dich selbstständig und zielfokussiert zu arbeiten.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
31,"Du verstehst dich selbst als Motivator, kannst Menschen begeistern, überzeugen und motivieren.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
32,"Du hast vielleicht sogar ein eigenes Projekt (Blog, SM Account, Podcast oder ähnliches), welches du mit Hingabe in deiner Freizeit betreibst, und dadurch deine Fähigkeiten frei nach dem Motto „tried & tested“ entsprechend untermauerst.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,skillset
33,"Deine Möglichkeiten
",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,company
34,To re-engineer customer centricity – for the good of all ist unser Purpose.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,company
35,"Wir treten an, um zusammen mit unseren Auftraggebern kundenzentrische Lösungen zu entwickeln, die die Customer Experience optimieren und dadurch nachhaltig Loyalität erzeugen.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,company
36,Dieses Re-engineering erfordert die kontinuierliche Weiterentwicklung unserer Vorgehensweisen und Lösungen und schafft Gestaltungsspielraum für deine Ideen und deine persönliche wie fachliche Weiterentwicklung.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,company
37,Deine Tätigkeit bei DEFACTO wird von interdisziplinärem Arbeiten in mit Experten geprägt sein.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
38,"Wir bieten dir eine verantwortungsvolle Aufgabe mit der Möglichkeit, die Entwicklung von DEFACTO aktiv mitzugestalten.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,tasks
39,"Wir fordern viel, sind aber bereit, flexibel und individuell zu fördern.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,company
40,Damit du dich bestmöglich einbringen und den nächsten Schritt in deiner Karriere machen kannst.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
41,"Wir freuen uns, dich kennenzulernen!",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
42,Interessiert?,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
43,Dann freuen wir uns auf deine aussagekräftigen Bewerbungsunterlagen.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
44,Auf dem Karriereportal unserer Homepage findest du unser Online-Bewerbungsformular sowie nähere Informationen zu DEFACTO.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
45,Auch in der aktuellen Situation suchen wir aktive Unterstützung für unser Team.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
46,Aus gegebenem Anlass arbeiten alle DEFACTOs gerade überwiegend mobil und auch der Bewerbungsprozess wird voraussichtlich digital erfolgen.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
47,Gerne laden wir dich aber zu einem Video-Interview ein!,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
48,"Falls du vorab schon Fragen hast, kannst du dich natürlich jederzeit an uns wenden.",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
49,"Elisa Garus
",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
50,"Human Resources Manager
",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
51,"09131 9712 2197
",Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
52,elisa.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
53,garus@defacto.,Senior Digital Marketing Manager  w d m  neu,DEFACTO GmbH,2021-04-22,other
54,"Wer wir sind:
",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
55,SPRING Production ist ein Unternehmen dänischen Ursprungs.,Business Development Director m w d,Spring Production GmbH,2021-05-10,company
56,"Wir bieten ein umfangreiches Leistungsspektrum, spezialisiert auf drei Bereiche: Grafik, Digital sowie 3D & Motion.",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
57,Darüber hinaus digitale und klassische Grafikleistungen - fachmännisch ausgeführt von mehr als 230 engagierten Mitarbeitern verschiedener Nationalitäten.,Business Development Director m w d,Spring Production GmbH,2021-05-10,company
58,"Von unseren Büros in Aarhus, Odense, Kopenhagen, Hamburg, Manchester und Ho-Chi-Minh-Stadt aus schaffen wir einen Mehrwert für namenhafte Unternehmen, die nach Perfektion, Effizienz und Optimierung suchen.",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
59,"SPRING Production hat eine Vision: ""Better.",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
60,Together.,Business Development Director m w d,Spring Production GmbH,2021-05-10,other
61,"Deine Aufgaben:
",Business Development Director m w d,Spring Production GmbH,2021-05-10,tasks
62,"Du berätst unsere Kunden im Aufbau optimierter und effizienter Marketingstrukturen und Workflows
",Business Development Director m w d,Spring Production GmbH,2021-05-10,tasks
63,"Dabei arbeitest du eng mit dem Sales Team in Deutschland, Dänemark, UK und Vietnam zusammen
",Business Development Director m w d,Spring Production GmbH,2021-05-10,tasks
64,"Du hast ein tiefes Verständnis für die Arbeitsprozesse in Marketingabteilungen von globalen Unternehmen sowie Werbeagenturen und verfügst über ein weitreichendes Know-how in der Umsetzung von klassischen Medien, digitalen Kanälen und 3D/CGI 3D Motion
",Business Development Director m w d,Spring Production GmbH,2021-05-10,tasks
65,"Du bist vertraut mit den Themen Swimlanes, Process Re-Engineering, Project- und Workflow Management Systeme
",Business Development Director m w d,Spring Production GmbH,2021-05-10,skillset
66,"Dein Profil:
",Business Development Director m w d,Spring Production GmbH,2021-05-10,skillset
67,"Mindestens 15 Jahre Erfahrung im Marketing auf Unternehmensseite
",Business Development Director m w d,Spring Production GmbH,2021-05-10,skillset
68,"Weitreichende Erfahrungen in der Zusammenarbeit mit externen Marketingdienstleistern, Lead – und Produktionsagenturen
",Business Development Director m w d,Spring Production GmbH,2021-05-10,skillset
69,"Erfolgreich abgeschlossene Ausbildung oder Hochschulstudium mit Schwerpunkt BWL/ Marketing/Kommunikation oder vergleichbare Qualifikation
",Business Development Director m w d,Spring Production GmbH,2021-05-10,skillset
70,"Beratungskompetenz und technisches Verständnis in der Umsetzung von klassischen Medien und digitalen Kanälen
",Business Development Director m w d,Spring Production GmbH,2021-05-10,skillset
71,"Hohes Maß an Motivation und Hands-on Mentalität
",Business Development Director m w d,Spring Production GmbH,2021-05-10,skillset
72,"Ausgeprägte analytische Fähigkeiten und Teamplayer
",Business Development Director m w d,Spring Production GmbH,2021-05-10,skillset
73,"Deutsch und Englisch fließend in Wort und Schrift
",Business Development Director m w d,Spring Production GmbH,2021-05-10,skillset
74,"Du verstehst den Need des Kunden und möchtest nicht einfach nur Produkte verkaufen sondern den Kunden verstehen und entsprechende Lösungen anbieten, die dem Kunden einen Mehrwert bieten
",Business Development Director m w d,Spring Production GmbH,2021-05-10,skillset
75,"Das bieten wir:
",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
76,"Attraktives Gehaltspaket und individuelle Benefits
",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
77,"Dienstwagen verhandelbar
",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
78,"Flexible Arbeitszeiten sowie die Möglichkeit teilweise aus dem Home-Office zu arbeiten
",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
79,"Zentrales und modernes Büro in Hamburg
",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
80,"Ein agiles, internationales Unternehmen mit skandinavischen Werten
",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
81,"Hohe Eigenverantwortung, schnelle Entscheidungswege und flache Hierarchien
",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
82,"Eine ausgewogene Work-Life-Balance
",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
83,"Abwechslungsreiche Aufgaben und Gestaltungsraum für eigene Ideen
",Business Development Director m w d,Spring Production GmbH,2021-05-10,company
