,sentence,jobTitle,company,estimatedDatePosted,label
14,"Bearbeitung der Eingangsrechnungen
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,tasks
15,"Pflegen der Kreditorenstammsätze
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,tasks
16,"Rechnungsprüfung
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,tasks
17,"Kontierung
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,tasks
18,"Buchung der eingehenden Rechnungen oder Gutschriften
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,tasks
19,"Verwaltung offener Posten
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,tasks
20,"Anweisung von Zahlungen
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,tasks
21,"Archivierung der eingegangenen Rechnungen
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,tasks
22,"Allgemeine Bürotätigkeiten
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,tasks
23,"Umsetzung der einschlägigen Rechtsvorschriften
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,tasks
24,"Das zeichnet Sie aus:
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
25,"Erfolgreich abgeschlossene kaufmännische Ausbildung, z.",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
26,"als Steuerfachangestellter, Kaufmann für Büromanagement m/w/d, gern mit Weiterqualifizierung im Bereich Buchhaltung
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
27,Praktische Erfahrung im o.,Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
28,"Aufgabenbereich
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
29,"Gute DATEV Kenntnisse und Kenntnisse der gängigen MS Office Anwendungen
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
30,"Hohes Engagement
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
31,"Hands-on Mentalität
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
32,"Starke Dienstleistungsorientierung
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
33,"Genaue und zuverlässige Arbeitsweise
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
34,"Flexibel, belastbar und teamfähig
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
35,"Das zeichnet uns aus:
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,skillset
36,"Sichere Festeinstellung in Vollzeit (40h/Woche) in einem wachsenden, mittelständischen Unternehmen
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,company
37,"Ein angenehmes Arbeitsklima (dynamisches Team, familiär, Duz-Kultur)
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,company
38,"Ein vielfältiges Aufgabengebiet sowie eigenständige Arbeitsmöglichkeit
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,company
39,"28 Tage Urlaub, die sich entsprechend der Betriebszugehörigkeit auf bis zu 30 Tage erhöhen
",Sachbearbeiter für den Bereich Buchhaltung m w d,SICCUM Trocknungs GmbH,2021-05-04,company
