,sentence,jobTitle,company,estimatedDatePosted,label
16,"Vertrauensvolle Zusammenarbeit mit dem Betriebsrat unter Einhaltung des Betriebsverfassungsgesetztes
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,tasks
17,"Aufbau und Durchführung eines Personalcontrollings und Reportings zu HR relevanten Kennzahlen für die Werksleitung
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,tasks
18,"Ihr Profil:
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
19,"Abgeschlossenes Studium mit der Fachrichtung Betriebswirtschaftslehre und dem Schwerpunkt Personalwesen oder eine entsprechende kaufmännische Ausbildung mit Weiterbildung im Bereich Personal/Betriebswirtschaft
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
20,"Mehrjährige Erfahrung als HR Generalist in einem produzierenden Unternehmen, auch standortübergreifend
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
21,"Mehrjährige Führungserfahrung
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
22,"Erfahrung mit Change Management und Restrukturierung
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
23,"Sehr gute Kenntnisse des Arbeits- und Sozialversicherungsrechts
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
24,"Sehr gute Englischkenntnisse in Wort und Schrift
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
25,"Sicherer Umgang mit MS-Office und HR-Software
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
26,"Ausbilderschein und Erfahrung als Ausbilder
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
27,"Sicheres, offenes und dienstleistungsorientiertes Auftreten
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
28,"Strukturierte und selbständige Arbeitsweise
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
29,"Interkulturelle Kompetenz
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
30,"Offen für Herausforderungen und für Veränderungen
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
31,"Hohes Maß an Flexibilität und Mobilität
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,skillset
32,"Wir bieten
",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,company
33,"Es erwartet Sie ein aufgeschlossenes und starkes Team sowie ein vertrauensvolles, persönliches und familiäres Betriebsklima mit kurzen Entscheidungswegen.",HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,company
34,Wir bieten Ihnen einen Arbeitsplatz mit langfristiger Perspektive in einem wertebasierten Unternehmen mit internationalem Flair.,HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,company
35,Die Möglichkeiten für Ihre weitere persönliche Entwicklung sind bei uns vielfältig.,HR Manager Haßfurt m w d,Delfingen DE Hassfurt GmbH,2021-07-05,company
