,sentence,jobTitle,company,estimatedDatePosted,label
10,Mehr vom Jobprofil anzeigen     ,Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,other
11,Weniger anzeigen         ,Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,other
12,"Basisqualifikationen  Darauf freuen wir uns  Mindestens 5 Jahre Erfahrung in einer Strategie- oder Unternehmensberatung/in einer strategischen Funktion innerhalb eines Industrieunternehmens sowie nachgewiesene Projektleitungserfahrung Fundiertes Know-how in einem oder mehreren der folgenden Bereiche: Einkaufsstrategie (im M&A-Kontext), Procurement Operating Model- und Organisationsdesign, E-Procurement, Lieferanten- oder Risikomanagement, Kosten- und Beschaffungsmanagement, Sourcing und Vertragsmanagement Interesse an Technologie- und Digitalisierungsthemen im Kontext der Gestaltung von Geschäftsstrategien und -prozessen Präsentationssicheres Deutsch und Englisch (in Wort und Schrift), Teamplayerqualitäten und hervorragende Fähigkeiten, Verbesserungspotenziale zu analysieren und konzeptionell umzusetzen    ",Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,skillset
13,"Bei Accenture arbeitest du mit authentischen Persönlichkeiten, die eines gemeinsam haben: Leidenschaft für Veränderung.",Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,company
14,"Wir suchen stetig neue Mitarbeitende, die mit ihrer Persönlichkeit, ihrem Wissen und ihren Fähigkeiten unsere agilen und interdisziplinären Teams noch besser machen.",Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,company
15,"Die Synergie von Technologie und menschlicher Intelligenz hilft uns dabei, digitale Innovationen zu entfachen und die Welt zu verändern.",Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,company
16,Werde Teil unseres Teams und gestalte die Geschäftsabläufe unserer Kunden durch den Einsatz modernster IT noch effektiver.,Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,company
17,Dein Kontakt Du hast Fragen?,Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,other
18,Dann wende dich gerne an unser Recruiting Team per E-Mail an recruiting_germany@accenture.,Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,other
19,com oder telefonisch unter 00800 45045045.,Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,other
20,Wir freuen uns auf deine Bewerbung!,Sales Manager Sourcing and Procurement all genders,Accenture,2021-03-30,other
21,"HLB Augsburg Schwaben ist eine expandierende Kanzlei von Steuerberatern, Wirtschaftsprüfern und Rechtsanwälten mit mehr als 50 Mitarbeitern, vertreten an den Standorten Augsburg, Friedberg, Günzburg und Schwabmünchen.",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,company
22,Eine deutliche Erweiterung und die Aufnahme weiterer Standorte steht unmittelbar bevor.,Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,company
23,"Zur Verstärkung unseres Teams suchen wir zum nächstmöglichen Zeitpunkt für unser Büro in Augsburg in Vollzeit eine/n
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,company
24,"Steuerassistent / Prüfungsassistent (m/w/d)
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,other
25,"Ihre Aufgaben
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,tasks
26,"Erstellung und Prüfung von Jahresabschlüssen
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,tasks
27,"Erstellung von betrieblichen und privaten Steuererklärungen
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,tasks
28,"Begleitung von steuerlichen Beratungsprojekten
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,tasks
29,"Qualifikationen / Anforderungen
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,skillset
30,"Fähigkeit zu analytischem Denken und zielgerichteter Kommunikation
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,skillset
31,"Zuverlässige und strukturierte Arbeitsweise und die Bereitschaft zu eigenverantwortlichem Handeln
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,skillset
32,"Hohe Sozialkompetenz, Teamfähigkeit und die Bereitschaft, sich laufend fortzubilden
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,skillset
33,"erfolgreich abgeschlossenes wirtschaftswissenschaftliches Studium, idealerweise mit einer einschlägigen Fächerkombination im Bereich Prüfungswesen und Steuern
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,skillset
34,"einschlägige Praktika
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,skillset
35,"gute Englischkenntnisse
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,skillset
36,"Was Sie bei uns erwartet
",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,skillset
37,Eingebunden in ein kompetentes und dynamisches Team mit flachen Hierarchien übernehmen Sie schnell Verantwortung mit direktem Mandantenkontakt.,Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,company
38,Sie erhalten eine bedarfsgerechte Ausbildung über die HLB Akademie für Assistenten.,Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,company
39,Wir bieten Ihnen ein modernes und dynamisches Arbeitsumfeld.,Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,company
40,"Sie erwartet zudem ein kollegiales, von Vertrauen und Wertschätzung geprägtes Arbeitsumfeld, das auch Ihren persönlichen Belangen Rechnung trägt.",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,company
41,"Eine leistungsgerechte Vergütung, fachliche und persönliche Weiterentwicklung und eine umfangreiche Unterstützung bei den von Ihnen angestrebten Berufsexamina (WP/StB).",Steuerassistent   Prüfungsassistent  m w d,HLB Augsburg Schwaben GmbH and Co  KG,2021-04-23,company
