,sentence,jobTitle,company,estimatedDatePosted,label
10,"Sie sind verantwortlich für die Prüfung und Durchführung von Darlehensauszahlungen
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,tasks
11,"Sie erstellen Immobilienratings im Rahmen der laufenden Offenlegung der wirtschaftlichen Verhältnisse unserer Kreditnehmer
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,tasks
12,"Sie erstellen Kredit- und Sicherheitenverträge
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,tasks
13,"Sie stellen die ordnungsgemäße Anlage und Weiterverarbeitung von Kreditengagements in unseren technischen Systemen sicher
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,tasks
14,"Sie treffen gemeinsam mit den Kollegen des Marktes Kreditentscheidungen innerhalb der eingeräumten Gemeinschaftskompetenz
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,tasks
15,"Sie sind verantwortlich für das Kreditmanagement einschließlich der Analyse und Votierung von Risiken im Bereich der Risikofrüherkennung
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,tasks
16,"Sie begleiten proaktiv die marktfolgeseitige Weiterentwicklung des Segmentes sowie die kontinuierliche Optimierung der Geschäftsprozesse
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,tasks
17,"Ihr Profil:
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
18,"Fachliche Anforderungen:
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
19,"Sie verfügen über mehrjährige praxisbezogene Berufserfahrung im Kreditsegment Immobilien- und Investorenfinanzierung, vornehmlich in der Abwicklung von wohnwirtschaftlichen und gewerblichen Projektfinanzierungen
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
20,"Sie treffen zügig risikoorientierte und sachgerechte Kreditentscheidungen
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
21,"Sie besitzen Erfahrung in der Abwicklung von Konsortialfinanzierungen
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
22,"Sie verfügen über Kenntnisse in der Umsetzung von Bauträgerkrediten
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
23,"Sie besitzen entscheidungssichere Kenntnisse in der Vertrags- und Sicherheitenbearbeitung
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
24,"Sie bringen ein ausgeprägtes Risikoverständnis im Kreditbereich mit
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
25,"Sie verfügen über gute Kenntnisse in der Projektverfolgungs- und Auszahlungskontrolle
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
26,"Sie sind mit den gängigen Verfahren zur Bewertung von privaten und gewerblichen Immobilien vertraut
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
27,"Persönliche Anforderungen:
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
28,"Sie zeichnet Entscheidungssicherheit und hohe Verantwortungsbereitschaft aus
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
29,"Sie halten Termine ein, bereiten diese selbstständig vor und nach, setzen die richtigen Prioritäten und betreiben ein professionelles Zeitmanagement
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
30,"Sie erarbeiten sich kontinuierlich weitergehendes Fachwissen zu speziellen Problemlösungen und informieren sich selbstständig über neue Trends, Gesetze, Veränderungen und Neuerungen in Ihrem Bereich
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
31,"Sie treten schnell mit Menschen in Kontakt, sprechen Probleme offen an, sind Ansprechpartner und zeigen Präsenz
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
32,"Sie sind Veränderungsprozessen gegenüber aufgeschlossen
",Kreditsachbearbeiter m w n mit dem Schwerpunkt Investoren und Konsortialfinanzierungen im Bestandsgeschäft,Volksbank Düsseldorf Neuss eG,2021-05-04,skillset
