,sentence,jobTitle,company,estimatedDatePosted,label
18,"Weiterentwicklung (teil-)automatisierter Analyseprozesse
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,tasks
19,"Anforderungen/Kenntnisse/Erfahrungen
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,skillset
20,"Mit sehr gutem Erfolg abgeschlossenes Studium - vorzugsweise der Betriebs- oder Volkswirtschaftslehre
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,skillset
21,"Zusätzlich abgeschlossene kaufmännische Ausbildung (Bank/Außenhandel) ist von Vorteil
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,skillset
22,"Verhandlungssichere Englischkenntnisse in Wort und Schrift
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,skillset
23,"Profunde Kenntnisse der Bilanzanalyse (vorzugsweise von Finanzinstitutionen) und internationaler Rechnungslegungsstandards
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,skillset
24,"Sehr gute und praktische MS-Office-Kenntnisse, insbesondere Excel
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,skillset
25,"Neben einer selbstständigen und strukturierten Arbeitsweise erwarten wir Kommunikationsstärke, Verhandlungsgeschick und ausgeprägt kundenorientiertes Handeln, im nationalen und internationalen Kontext
",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,skillset
26,Was können wir dir bieten?,Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
27,"Als Teil der Allianz-Gruppe bietet Euler Hermes Ihnen vielseitige Entwicklungsmöglichkeiten und individuelle Förderung, Vereinbarkeit von Familie und Beruf durch flexible Arbeitszeiten, Homeoffice und Eltern-Kind-Büros sowie überdurchschnittliche soziale Leistungen wie   ",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
28,"betriebliche Altersversorgung, Essenszuschuss in der hauseigenen Kantine, HVV-ProfiTicketBezuschussung, betriebliches Gesundheitsmanagement, Sabbatical-Programme und Betriebssport.",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
29,"Bei Euler Hermes setzen wir auf Talent, Motivation und das Einbinden unserer Mitarbeiter.",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
30,Diese Faktoren sind maßgeblich entscheidend für unseren Erfolg und die Zufriedenheit unserer Kunden.,Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
31,"Daher steht für uns die Mitarbeiterentwicklung im Vordergrund, welche wir durch Mitarbeiterprogramme wie High Potential, Global Mobility und diverse Trainings realisieren.",Risk Analyst International Financial Institutions  m w d,Euler Hermes AG,2021-04-23,company
