,sentence,jobTitle,company,estimatedDatePosted,label
19,"Unterstützung bei der Vorbereitung und Durchführung von ATL-Kampagnen
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,tasks
20,"Mitwirkung bei der Entwicklung neuer Projekte
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,tasks
21,"Qualifikationen
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
22,"Was bringst Du mit:
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
23,"Unternehmerischen Scharfsinn
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
24,"Erfahrung oder Interesse an der Erstellung von Inhalten für CRM und Social Media
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
25,"Erste Erfahrungen mit Offline-Kampagnen (Vor-Ort-Promotions, Vouchering etc.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
26,"sind ein Plus
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
27,"Vertrautheit mit Online-Marketing-Kennzahlen (CAC, CPC, etc.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
28,"und Geschäftsmodellen ist von Vorteil
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
29,"Deutsch auf muttersprachlichem Niveau, fließende Englischkenntnisse
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
30,"Ausgeprägte datenbezogene und analytische Fähigkeiten
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
31,"Starke Problemlösungsfähigkeiten
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
32,"sehr gute Excel-Kenntnisse
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
33,"Sorgfalt und Organisationsvermögen
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
34,"Fähigkeit, unter engen Zeitvorgaben selbstständig zu arbeiten
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
35,"Wunsch in einem multikulturellen Umfeld zu arbeiten
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
36,"mindestens 3 -4 Tage pro Woche Zeit für mindestens 4 Monate
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,skillset
37,"Zusätzliche Informationen
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
38,"Ein paar praktische Details zur Rolle:
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
39,Start: Ready when you are!,Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
40,"Standort: Berlin
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
41,"Vertrag: Praktikums- oder Werkstudentenvertrag (  4-6 Monate)
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
42,"Attraktive Vergütung
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
43,"Was wir allen unseren Mitarbeitern bieten:
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
44,"Ein lustiges, freundliches, hilfsbereites Team, respektvolles Miteinander und echten Teamspirit
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
45,"Spannende Karrieremöglichkeiten in einem wachstumsstarken und schnelllebigen Umfeld
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
46,"Unbegrenzte, kostenlose BlaBlaCar- und BlaBlaBus-Fahrten, um unseren Wert ""Be The Member"" zu leben.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
47,"Einen Start-up-Geist, der Agilität, Teamarbeit und schnelle Umsetzung fördert, kombiniert mit der Sicherheit und Struktur eines marktführenden Unternehmens.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
48,"Eine inspirierende Arbeitsumgebung
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
49,"Regelmäßige BlaBlaTalks, in denen wir voneinander lernen können.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
50,"Wöchentliche Tech-Demos
",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
51,"All die anderen üblichen Benefits: leckere Snacks, freie Getränke, Team-Lunches, Super-Events,.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
52,Und was kommt jetzt?,Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
53,"Wenn Du uns auf unserer aufregenden Reise begleiten willst, bewirb Dich bitte mit einem Klick unten auf ""Jetzt bewerben"": Lade einfach Deinen Lebenslauf (bitte auf Englisch und im PDF-Format) und alles hoch, was uns hilft, Dich kennenzulernen.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
54,Alle Deine Angaben werden vertraulich behandelt.,Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
55,"Du kannst von uns erwarten, dass wir uns innerhalb weniger Tage melden.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
56,"Wenn Dein Background zu unseren Anforderungen passt, werden wir Dich zu einer Reihe von Interviews einladen.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
57,"BlaBlaCar ist stolz darauf, ein Equal opportunity employer zu sein.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
58,"Wir respektieren die Vielfalt nicht nur, sondern haben sie in unseren Unternehmenswerten veranktert.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
59,"Wir sind bestrebt, ein integratives Umfeld für alle Mitarbeiter zu schaffen.",Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,company
60,Wir sehen uns!,Praktikum Werkstudententätigkeit Marketing neu,BlaBlaCar,2021-04-29,other
