,sentence,jobTitle,company,estimatedDatePosted,label
21,"Wir sind ein Team aus hochqualifizierten Expertinnen und Experten, die sich verantwortungsvollen Herausforderungen stellen, um das Leben mit wertvollen Leistungen zu bereichern.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,company
22,"Und wir alle lieben, was wir tun.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,other
23,"Wenn auch Sie Ihre Talente sinnstiftend einbringen möchten, kommen Sie zu TÜV Rheinland.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,company
24,Nutzen wir diese vielfältigen Möglichkeiten und machen wir uns gemeinsam auf zu neuen Zielen.,Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,company
25,"Your tasks
",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,tasks
26,"In this role, you will be responsible for advising the Group's international Executives in the area of our Business Stream Products with regard to all HR relevant topics, projects and measures.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,tasks
27,You will derive measures for the successful implementation and achievement of HR objectives from the Group strategy and review their implementation and achievement (KPIs).,Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,tasks
28,You actively shape the remuneration policy of the individual divisions and companies and advise managers on remuneration systems and models.,Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,tasks
29,"In addition you support strategic HR planning, derive resulting measures and monitor their implementation.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,tasks
30,You manage global HR projects and shape their content based on your specialist know how and in accordance with the Group strategy.,Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,tasks
31,"You will also initiate, support and manage international change projects and ensure their successful implementation in accordance with the global change management framework.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,tasks
32,You ensure the exchange of best practices within the HR community to support continuous process improvement and harmonization.,Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,tasks
33,"Your profile
",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,skillset
34,"Successfully completed university studies, ideally in the field of business administration with a focus on human resources or law.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,skillset
35,Around 10 years of experience as an HR generalist with both operational and strategic topics.,Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,skillset
36,"Profound experience in international HR work, ideally through a stay abroad, high intercultural competence and very good communication skills.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,skillset
37,Experience in partnering top management as well as a strong customer and service orientation.,Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,skillset
38,"Very independent, strategic and goal oriented way of working as well as an outstanding ability to grasp new things.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,skillset
39,"Talent for winning others over to issues, diplomatic skills and collaborative working style, enjoys networking and exchanging ideas.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,skillset
40,"Very good English (written and spoken), German is a plus.",Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,skillset
41,Willingness to travel internationally.,Global Senior Human Resources Manager f m d,TÜV Rheinland Group,05/05/2021,skillset
