,sentence,jobTitle,company,estimatedDatePosted,label
34,"umfangreiche Einkaufsvorteile (auf der Internetplattform Corporate Benefits und bei regionalen Partnern vor Ort)
",E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,company
35,"Kontakt:
",E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
36,"Wir freuen uns auf Ihre aussagekräftige Bewerbung unter Angabe der Kennziffer 2021-30, bevorzugt per E-Mail.",E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
37,Für Vorabinformationen können Sie uns gern anrufen!,E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
38,Getriebebau NORD GmbH &Co KG |,E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
39,"Marcel Schwoy, Personalreferent
",E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
40,Getriebebau-Nord-Straße 1 |,E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
41,"22941 Bargteheide
",E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
42,Fon: 04532 289-0 |,E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
43,Mail: bewerbung[AT]nord.,E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
44,com |,E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
45,www.,E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
46,nord.,E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
47,"com/karriere
",E Commerce Manager gn als Product Owner Internationale Web neu,Getriebebau NORD GmbH and Co KG 3 4,2021-06-12,other
