,sentence,jobTitle,company,estimatedDatePosted,label
24,"Abgeschlossenes Studium im Bereich Ingenieurswesen oder Wirtschaftswissenschaften
",Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,skillset
25,"Fundiertes Wissen im Bereich Produktion / Lean Management sowie Prozessmanagement
",Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,skillset
26,"Mehrjährige Führungserfahrung
",Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,skillset
27,"Hohes Maß an Eigeninitiative, Einsatzbereitschaft und Flexibilität
",Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,skillset
28,"Fließende Sprachkenntnisse in Englisch und Deutsch
",Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,skillset
29,"Was wir Ihnen bieten
",Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,company
30,Profitieren Sie von den Vorteilen des Tarifvertrages der bayerischen Metall- und Elektroindustrie.,Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,company
31,Gestalten Sie Ihre Weiterentwicklung!,Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,company
32,Nutzen Sie unser breitgefächertes Angebot an Trainings- und Entwicklungsmöglichkeiten.,Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,company
33,Denken Sie an morgen!,Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,other
34,Wir bieten Ihnen ausgezeichnete Optionen zur betrieblichen Altersvorsorge.,Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,company
35,Bleiben Sie in Balance: Machen Sie sich unsere flexible Arbeitszeitgestaltung mit Home Office und 30 Tagen Urlaub pro Jahr zu Nutze.,Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,company
36,Wir sind gut erreichbar und verfügen über eine gute Anbindung an das öffentliche Verkehrsnetz.,Teamleiter Global Process Excellence m w d,KraussMaffei Technologies GmbH,2021-05-04,company
