,sentence,jobTitle,company,estimatedDatePosted,label
26,"Kundenorientierung and Freude im Umgang mit Kunden und im Präsentieren vor Gruppen
",Advanced Technology Manager m w d Mitteldeutschland,Alcon Deutschland GmbH,2021-05-08,skillset
27,"Ausgeprägte kommunikative Kompetenz (Verkaufs-, Gesprächs-, Moderations- und Präsentationstechniken)
",Advanced Technology Manager m w d Mitteldeutschland,Alcon Deutschland GmbH,2021-05-08,skillset
28,"Hohes Maß an Eigeninitiative, Sozialkompetenz und Teamfähigkeit
",Advanced Technology Manager m w d Mitteldeutschland,Alcon Deutschland GmbH,2021-05-08,skillset
29,"Wohnort im entsprechenden Verkaufsgebiet
",Advanced Technology Manager m w d Mitteldeutschland,Alcon Deutschland GmbH,2021-05-08,skillset
30,"Gute Englisch- und MS-Office-Kenntnisse
",Advanced Technology Manager m w d Mitteldeutschland,Alcon Deutschland GmbH,2021-05-08,skillset
31,Wayfair continues to build industry-shaping infrastructure and capabilities in Operations to fuel growth and delight our customers.,Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
32,"As part of this journey, we are seeking bright, curious, and high-energy individual contributors to execute strategic initiatives that propel Wayfair from 10B in sales and beyond.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
33,Wayfair Fulfillment Network is a key component of the overall supply chain and keeping our promise to the customer.,Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
34,As a result we interact with multiple stakeholders across Wayfair who rely upon us to deliver a world-class operation.,Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
35,Ultimately we are all working to serve the Customer but teams will have different priorities depending upon their individual objectives.,Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
36,"This role is critical to managing these differing objectives, the flow of information between stakeholders, and ensuring all parties have sufficient clarity to move at speed and scale.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,tasks
37,"The ideal candidate is curious, driven, impact-orientated and able to communicate across all levels of the organization.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,skillset
38,"They will be able to network well, understanding different business plans and roadmaps, and deliver actionable insights and recommendations to operational teams.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,skillset
39,This is a field-based role but with an opportunity to work with other global teams both field and corporate.,Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,other
40,"What You'll Do
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,tasks
41,"Own the implementation and development of lean ways of working within the Fulfillment Centre
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,tasks
42,"Be a lean coach and mentor for the Operational managers
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,tasks
43,"Identify opportunities for improvement through observation, discussion and data analytics
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,tasks
44,"Lead the execution of trials and data gathering activities
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,tasks
45,"Work as part of a wider change team within Wayfair both locally and globally
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,tasks
46,"Develop trusting relationships with key stakeholders and leadership
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,tasks
47,"Partner closely with a variety of groups company- wide, including transportation,, inventory planning, engineering and others to coordinate cross functional projects for your site
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,tasks
48,"Manage multiple priorities in a fast-paced environment with effective communication and thorough follow through
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,tasks
49,"What You’ll Need
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,skillset
50,"Track record of delivering process improvement initiatives
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,skillset
51,"Demonstrable experience of implementing lean ways of working in an e-commerce, supply chain, or manufacturing environment
",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,skillset
52,About Wayfair Inc.,Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
53,Wayfair is one of the world’s largest online destinations for the home.,Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
54,"Whether you work in our global headquarters in Boston or Berlin, or in our warehouses or offices throughout the world, we’re reinventing the way people shop for their homes.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
55,"Through our commitment to industry-leading technology and creative problem-solving, we are confident that Wayfair will be home to the most rewarding work of your career.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
56,"If you’re looking for rapid growth, constant learning, and dynamic challenges, then you’ll find that amazing career opportunities are knocking.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
57,"No matter who you are, Wayfair is a place you can call home.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
58,"We’re a community of innovators, risk-takers, and trailblazers who celebrate our differences, and know that our unique perspectives make us stronger, smarter, and well-positioned for success.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
59,"We value and rely on the collective voices of our employees, customers, community, and suppliers to help guide us as we build a better Wayfair – and world – for all.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
60,"Every voice, every perspective matters.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,other
61,That’s why we’re proud to be an equal opportunity employer.,Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
62,"We do not discriminate on the basis of race, color, ethnicity, ancestry, religion, sex, national origin, sexual orientation, age, citizenship status, marital status, disability, gender identity, gender expression, veteran status, or genetic information.",Continuous Improvement Lead Lich neu,Wayfair 3 1,2021-05-12,company
