,sentence,jobTitle,company,estimatedDatePosted,label
20,"Steuern, Optimieren und Weiterentwicklen vorhandener BI-Applikationen auf Basis definierter Design-Paradigmen
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,tasks
21,"Aufwandsbewertung komplexer Entwicklungsanforderungen und Koordinieren dieser Tätigkeiten im Rahmen der BI-Entwicklung
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,tasks
22,Unterstützung sowie Beratung der Fachabteilung bzgl.,BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,tasks
23,Anforderungsmanagement und Lösungsfindung.,BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,tasks
24,"Mitarbeit in Projekten im BI Umfeld
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,tasks
25,"Ihr Profil
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,skillset
26,"Um diese Aufgaben bewältigen zu können, sollten Sie folgende Qualifikationen mitbringen:
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,skillset
27,"Abgeschlossenes Studium der Informatik oder Wirtschaftsinformatik, alternativ abgeschlossene kaufmännische Ausbildung mit mehrjähriger Berufserfahrung in der Informatik
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,skillset
28,"Berufserfahrung in Systemanalyse, Softwaredesign und Softwareentwicklung im BI Bereich (Kenntnisse SAP BWonHANA, SAP BW4HANA, Hadoop, Informatica wünschenswert)
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,skillset
29,"Erfahrungen mit dem Design von Data Warehouse Architekturen
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,skillset
30,"Umfassende Kenntnisse im Bereich Datenmodellierung und Datenanalyse
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,skillset
31,"Starke analytische und konzeptionelle Fähigkeiten und Qualitätsbewusstsein
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,skillset
32,"Ein hohes Maß an Eigenverantwortung, Team- und Kommunikationsfähigkeit, sowie ein agiles Mindset
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,skillset
33,"Gute Deutsch- und Englischkenntnisse in Wort und Schrift
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,skillset
34,"Wir bieten
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,company
35,"Flexible Arbeitszeitmodelle
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,company
36,"Attraktive Leasing-Angebote
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,company
37,"Wiedereinstellzusage
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,company
38,"30 Urlaubstage, 35 Wochenstunden
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,company
39,"Vielfältige Gesundheitsangebote
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,company
40,"Persönliche Entwicklungsmöglichkeiten
",BI Data Engineer m w d,Volkswagen Financial Services AG,2021-05-04,company
