,sentence,jobTitle,company,estimatedDatePosted,label
13,Ein professioneller Umgang mit vertraulichen Informationen in einem komplexen Aufgabengebiet ist für dich selbstverständlich.,Manager Markets Enablement Team w m d,PWC,2021-04-27,skillset
14,Du bist technologieaffin und kennst dich gut mit Salesforce sowie den Tools der Google Suite aus.,Manager Markets Enablement Team w m d,PWC,2021-04-27,skillset
15,Mehr Infos zu PwCDu hast Talent.,Manager Markets Enablement Team w m d,PWC,2021-04-27,other
16,Wir sind ein internationales Netzwerk aus 284.,Manager Markets Enablement Team w m d,PWC,2021-04-27,company
17,"000 Mitarbeiterinnen und Mitarbeitern, die ihr Wissen, ihre Erfahrungen und ihre Ideen miteinander teilen.",Manager Markets Enablement Team w m d,PWC,2021-04-27,company
18,"Du suchst einen herausfordernden, spannenden Job.",Manager Markets Enablement Team w m d,PWC,2021-04-27,other
19,Wir bieten dir als weltweit führende Wirtschaftsprüfungs- und Beratungsgesellschaft ein Maximum an Möglichkeiten für einen Karriereweg nach deinen Vorstellungen.,Manager Markets Enablement Team w m d,PWC,2021-04-27,company
20,"Du möchtest Verantwortung für deine Ergebnisse übernehmen, Lösungen gemeinsam mit dem Kunden entwickeln und einen Arbeitgeber mit passenden Werten.",Manager Markets Enablement Team w m d,PWC,2021-04-27,tasks
21,"Unser Denken und Handeln orientiert sich an Grundsätzen, die von Vertrauen, Respekt, Weitsicht und Wertschätzung geprägt sind.",Manager Markets Enablement Team w m d,PWC,2021-04-27,company
22,Du möchtest mehr über PwC erfahren?,Manager Markets Enablement Team w m d,PWC,2021-04-27,other
23,UnternehmensprofilMehr Infos zum GeschäftsbereichUnsere internen Bereiche sind das organisatorische und technologische Rückgrat für unser Kundengeschäft.,Manager Markets Enablement Team w m d,PWC,2021-04-27,other
24,"Dein Talent und Know-how in den Bereichen Einkauf, Finance, HR, Marketing & Communications, Infrastructure, Public Affairs oder Riskmanagement ist bei uns immer gefragt.",Manager Markets Enablement Team w m d,PWC,2021-04-27,tasks
25,Ebenso trägst du als Teil der vertriebsunterstützenden Experten-Teams entscheidend zu unserem Unternehmenserfolg bei.,Manager Markets Enablement Team w m d,PWC,2021-04-27,tasks
26,Du möchtest mehr über den Geschäftsbereich erfahren?,Manager Markets Enablement Team w m d,PWC,2021-04-27,other
27,"Weitere Informationen4 Standorte bieten diese Stelle an Düsseldorf, Frankfurt a.",Manager Markets Enablement Team w m d,PWC,2021-04-27,other
28,"Hamburg, MünchenDu möchtest wissen, an welchen Standorten PwC vertreten ist?",Manager Markets Enablement Team w m d,PWC,2021-04-27,other
29,Kein Problem.,Manager Markets Enablement Team w m d,PWC,2021-04-27,other
30,Klicke den Button.,Manager Markets Enablement Team w m d,PWC,2021-04-27,other
31,"Mehr erfahrenKontakt / AnsprechpartnerJeanette Ledgister,Tel.",Manager Markets Enablement Team w m d,PWC,2021-04-27,other
32,49 211 9811134 Bei konkreten Fragen zu der ausgeschriebenen Stelle kannst du dich gerne an Jeanette Ledgister wenden.,Manager Markets Enablement Team w m d,PWC,2021-04-27,other
33,Gerne kannst du dich bei uns in Deutsch oder Englisch bewerben.,Manager Markets Enablement Team w m d,PWC,2021-04-27,other
34,"Wenn du Schwierigkeiten mit deiner Bewerbung, oder allgemeine Fragen zu PwC und den Einstiegsmöglichkeiten hast, stehen wir dir unter 069 9585 6800 jederzeit zur Verfügung.",Manager Markets Enablement Team w m d,PWC,2021-04-27,other
35,"hiringOrganization""
",Manager Markets Enablement Team w m d,PWC,2021-04-27,other
