,sentence,jobTitle,company,estimatedDatePosted,label
10,"Endbearbeitung sämtlicher Arbeitsaufträge, welche die Montage von Heizkostenverteilern, Wasserzählern, Wärmezählern und Rauchmeldern beinhaltet
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,tasks
11,"Vorbereitung der Rechnungserstellung für verschiedene Montageaufträge
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,tasks
12,"Nachhaltung der Rechnungserstellung bei Montageprojekten
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,tasks
13,"Recherchearbeit bei Vertragsverlängerungen
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,tasks
14,"Interne Kommunikation und Zusammenarbeit mit Verkaufsteams, dem Projektteam sowie Fachabteilungen
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,tasks
15,"Unterstützung bei der jährlichen Inventur sowie deren Vorbereitung aus vertrieblicher Sicht
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,tasks
16,"Ihr Profil
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
17,"abgeschlossene kaufmännische Ausbildung und idealerweise Berufserfahrung im Bereich Prozessoptimierung, Auftragsbearbeitung und Faktur
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
18,"Sehr gute IT- und SAP-Kenntnisse, idealerweise SAP / S4 HANA 
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
19,"Sehr gute analytische Fähigkeiten
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
20,"Interesse und Verständnis für technische Produkten
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
21,"strukturierter und systematischer Arbeitsstil
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
22,"genaue und gewissenhafte Arbeitsweise 
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
23,"ausgeprägte Dienstleistungs- und Lösungsorientierung
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
24,"Eigeninitiative sowie Spaß an der Mitgestaltung neuer oder optimierter Arbeitsabläufe
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
25,"Fähigkeit und Freude an der Vermittlung von Arbeitsinhalten und an der Durchführung von Anwenderschulungen
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
26,"Freude an der Teamarbeit sowie im Begeistern bei Veränderungen
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,skillset
27,"Wir bieten
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,company
28,"In einem zukunft­sorien­tierten Unter­neh­men mit ide­alen Rahmen­bedin­gungen haben Sie bei uns nicht nur einen sicheren Arbeits­platz, sondern auch ein fami­liäres, ange­nehmes Arbeits­umfeld.",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,company
29,"Unsere Unter­neh­mens­werte, zu­kunfts­orien­tierte Firmen- und Mitar­beiter­ent­wick­lung sowie konse­quente Kunden­orien­tie­rung sind die Grund­pfeiler un­serer Unter­neh­mens­kultur.",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,company
30,"Mit viel­fältigen Maß­nahmen unter­stützen wir jeden Mitar­beiter, um die per­sön­liche und beruf­liche Ent­wick­lung zu fördern.",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,company
31,"Perspektiven
",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,company
32,"Bei uns steigen Sie direkt in die Praxis­arbeit ein und über­nehmen schnell Ver­ant­wortung, um Ent­schei­dungen zu treffen.",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,company
33,"Wenn Sie lang­fristig denken, passen Sie zu BRUNATA.",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,company
34,"Nicht nur unsere Kun­den setzen auf konti­nuier­liche Betreuung, sondern auch in unserer Personal­politik spiegelt sich dies wider.",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,company
35,"Bringen Sie Ihre Erfah­rungen und Quali­fika­tionen ein, damit wir ge­mein­sam die bevor­stehenden Ver­ände­rungen in der Immo­bilien­bran­che um­setzen können.",Sachbearbeiter m w d Auftragsendbearbeitung Rechnungsvorbereitung mit Zusatzfunktion Key User SAP,BRUNATA Wärmemesser Hagen GmbH and Co KG,2021-05-09,company
