,sentence,jobTitle,company,estimatedDatePosted,label
38,"Art der Stelle: Vollzeit, Befristet
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,other
39,"Arbeitszeiten:
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,other
40,"Stunden-Schicht
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,other
41,"Leistungen:
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,company
42,"Betriebliche Weiterbildung
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,company
43,"Flexible Arbeitszeiten
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,company
44,"Homeoffice
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,company
45,"Kostenlose Getränke
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,company
46,"Preisnachlässe auf Produkte/Dienstleistungen des Unternehmens
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,company
47,"Berufserfahrung:
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,company
48,"Marketing : 1 Jahr (Bevorzugt)
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,skillset
49,"Homeoffice:
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,company
50,"Temporär, aufgrund von COVID-19
",Trainee PR für 12 Monate Der Start ist in Abstimmung mit Di neu,blickfang GmbH,2021-05-04,company
