,sentence,jobTitle,company,estimatedDatePosted,label
22,"Du hast richtig Lust unser Start-up mit ganz nach oben zu bringen
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,skillset
23,"Melde dich, wenn dich das hier motiviert
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,other
24,Steige mit uns in die dynamische und inspirierende Welt der Start-ups ein.,Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,other
25,"Es passiert viel in kurzer Zeit, du kannst dich in vielfältigen Dingen ausprobieren und – anders als in großen Unternehmen – kannst du sehr viel mitgestalten und mitentscheiden.",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
26,"Du arbeitest eng mit unserem Geschäftsführer (Sales/Marketing) zusammen
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
27,"Wir sind sicher, dass du dich bei uns wohlfühlen wirst
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
28,"Auf jeden Fall erhältst du ein qualifiziertes Zeugnis, das auch eine Bescheinigung über neu hinzugewonnene Fertigkeiten mit Methoden und Tools enthält
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
29,"Und wenn du ein Pflichtpraktikum bei uns absolvierst, das zu deiner Ausbildung gehört, zahlen wir dir natürlich eine Aufwandsentschädigung
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
30,"Vertragsdauer: 3-6 Monate
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
31,"Art der Stelle: Vollzeit, Praktikum
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
32,"Arbeitszeiten:
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,other
33,"Stunden-Schicht
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,other
34,"Leistungen:
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,other
35,"Homeoffice
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
36,"Mentoring-Programm für Mitarbeiter
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
37,"Homeoffice:
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
38,"Nein
",Praktikant in im Bereich Vertrieb m w d neu,Independesk GmbH,2021-05-31,company
