,sentence,jobTitle,company,estimatedDatePosted,label
22,"Leidenschaft für großartige Texte und witzige Kommunikation
",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,skillset
23,"Kennt aktuelle Trends und Best Practices im Marketing Bereich
",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,skillset
24,"Sicheres Arbeiten mit Zahlen zur Auswertung von Marketinginitiativen
",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,skillset
25,WHY US ?,Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,company
26,"Einstieg in eine junge Firma mit viel Wachstumspotenzial
",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,company
27,"Mitgestaltung eines wichtigen Zukunftsmarkts (Pflege)
",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,company
28,"Ein super Team Klima, denn du gestaltest es mit!",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,company
29,"Flexibles Arbeiten wenn du möchtest (zeitlich und geographisch)
",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,company
30,"ABOUT US
",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,company
31,Frontida wurde 2018 gegründet.,Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,company
32,"Seitdem haben wir eine einzigartige Matching-Plattform aufgebaut, die von mehr als 1000 Kunden monatlich genutzt wird.",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,company
33,"Heute ermöglichen wir unseren Kunden, ihre persönliche Krankenschwester und ihr medizinisches Personal online zu finden.",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,company
34,"WERDE TEIL UNSERES TEAMS UND
",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,other
35,GESTALTE DIE PFLEGE VON MORGEN NEU!,Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,other
36,BEWIRB DICH JETZT hr@frontida.,Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,other
37,"de
",Marketing Manager m w d neu,Frontida UG haftungsbeschränkt and Co KG,2021-05-05,other
38,Wir sind ein in 2.,Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,other
39,"Generation inhabergeführtes, mittelständisches Unternehmen am linken Niederrhein und gelten international als Spezialist und führender Hersteller mineralischer Beschichtungen von Glasfaservliesen für die Dämmstoffindustrie.",Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,company
40,"Darüber hinaus entwickeln, veredeln, kaschieren, bedrucken und konfektionieren wir Vliese, Papiere und Folien für die Dämmstoff-, Dachbahnen- und Dachbaustoffindustrie weit über die Grenzen Deutschlands hinweg.",Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,company
41,"Damit wir auch in Zukunft die dynamische, internationale Expansion unseres Unternehmens erfolgreich fortführen können, suchen wir zum nächstmöglichen Zeitpunkt einen *** Leiter für Forschung & Entwicklung (m/w/d) *** Stellenziel: Das primäre Stellenziel besteht in der kontinuierlichen Produktentwicklung, inklusive eines Innovations-managements, der Sicherstellung, Überprüfung und Weiterentwicklung der Qualitätsstandards des ge-samten Produktportfolios sowie der Unterstützung in der produktionsseitigen Prozessoptimierung.",Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,company
42,"Stellenaufgaben: - Neu- und Weiterentwicklung des Produktsortimentes, vor allem im Bereich der mineralischen Vliesbeschichtung, aber auch in den angrenzenden Geschäftsbereichen - Durchführung von Laborprüfungen (physikalisch, technisch, chemisch) und Dokumentation - Sicherstellung und Weiterentwicklung definierter Qualitätsstandards - Technischer Support bei Maschineninvestitionen und -optimierungen - Überwachung bei der Erstellung und Überarbeitung von Datenblättern (Deutsch und Englisch) - Prüfung und Analyse von Wettbewerbsprodukten - Unterstützung und Beratung des Vertriebs bei Kundenanfragen und Projekten - Begleitung von internen Arbeits- und Umweltschutzprojekten - Führung eines Teams Qualifikation: - Studium Ingenieurwesen (Physik, Chemie, Verfahrenstechnik u.",Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,tasks
43,"oder eine ähnliche Ausbildung (BA) - Berufserfahrung, bestenfalls in der Textil- oder Farbenindustrie /-herstellung - Erfahrungen im Bereich Qualitätssicherung und -management, vorzugsweise im Bereich der Vlies-, Folien- oder Papierindustrie, ggf.",Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,skillset
44,"auch in der Textil- Baustoff- oder Farbenindustrie - Führungs- und Projektmanagementerfahrung - Versiert im Umgang mit den gängigen MS Office Anwendungen sowie Geschäftsprozesssoft-ware (  SAP, SAGE) - Gute Englischkenntnisse, mind.",Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,skillset
45,"B2-Niveau in Wort und Schrift Anforderungsprofil: - Chemisch-technische, verfahrenstechnische Fach- und Laborkenntnisse mit Berufserfahrung - Analytisches Denken und strukturierte Arbeitsweise - Erfahrung im Projektmanagement mit der notwendigen Kommunikations- und Teamfähigkeit in interdisziplinären Arbeitsgruppen - Reisebereitschaft, selten ins Ausland, zu Messen und/oder Fachkongressen und Kunden - Hohe Eigeninitiative in einer mittelständischen Organisation Wir bieten Ihnen: - eine leistungsgerechte Bezahlung mit Sondervergütungen - Wechsel- und Entwicklungsmöglichkeiten in einem stabilen sowie kontinuierlich wachsenden Unternehmen - ein flexibles Arbeitszeitmodell - ein motiviertes Team, mit dem das Arbeiten Spaß macht - diverse Gesundheitsuntersuchungen und -Maßnahmen - flache Hierarchien und eine offene Unternehmenskultur Gerne können Sie uns Ihre Bewerbungsunterlagen (Anschreiben, Lebenslauf, relevante Zeugnisse, frühestmöglicher Start und Angabe Ihrer Gehaltserwartung) an die folgende E-Mail Adresse senden: Bewerbung@vliepa.",Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,skillset
46,"de oder aber auch per Brief an unsere Firmenadresse: vliepa GmbH, Heidhausen 81, 41379 Brüggen.",Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,other
47,Mehr Infos unter: www.,Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,other
48,vliepa.,Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,other
49,"de
",Leiter Forschung and Entwicklung m w d Produktmanager in,vliepa GmbH Vlies u Papierveredlung,2019-11-06,other
