,sentence,jobTitle,company,estimatedDatePosted,label
11,"Mit unserem Leistungsangebot bedienen wir unter anderem Kunden aus der Automobil-, Verpackungs-, Medizin- und Bauindustrie, sowie Hersteller von Elektrik- und Elektronikprodukten und Haushaltsgeräten.",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
12,KraussMaffei beschäftigt weltweit rund 4500 Mitarbeiter.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
13,Mit mehr als 30 Tochtergesellschaften und über 10 Produktionsstätten sowie rund 570 Handels- und Servicepartnern ist KraussMaffei international kundennah vertreten.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
14,Der Hauptsitz ist seit 1838 in München.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
15,"Aktuell suchen wir für unseren Standort in Hannover zum nächstmöglichen Zeitpunkt einen
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
16,"Expert Sales Manager Extrusionsanlagen Recycling / Compounding (m/w/d)
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
17,"Was Sie bei uns erwartet
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,tasks
18,"Internationaler Verkauf von Extrusionsanlagen (Doppelschneckenextruder) mit Schwerpunkt Recycling und Compounding
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,tasks
19,"Pflege des bestehenden Kundenstammes und Akquisition von Neukunden
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,tasks
20,"Führen von Vertragsverhandlungen bis zum Abschluss
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,tasks
21,"Weiterentwicklung bzw Aufbau der zugeordneten Marktregion
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,tasks
22,"Erarbeitung von Markt- und Wettbewerbsanalysen
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,tasks
23,"Kompetente und lösungsorientierte Fachberatung der Kunden
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,tasks
24,"Zusammenarbeit mit den Auslandsgesellschaften und Vertretungen vor Ort
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,tasks
25,"Enge Kundenbetreuung
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,tasks
26,"Was Sie mitbringen
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,skillset
27,"Erfolgreich abgeschlossenes Ingenieurstudium sowie betriebswirtschaftliche Kenntnisse
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,skillset
28,"Fundierte Berufserfahrung im Vertrieb, idealerweise in der kunststoffverarbeitenden Industrie und erklärungsbedürftigen Investitionsgüter
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,skillset
29,"Profunde Kenntnisse über Extrusionsprozesse sind von Vorteil
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,skillset
30,"Mehrjährige Berufserfahrung im Vertrieb oder vertriebsnahem Umfeld, eine hohe Affinität zu Geschäfts- und Vertriebsprozessen sowie unternehmerisches Denken
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,skillset
31,"Verhandlungssichere Englischkenntnisse, weitere Fremdsprachenkenntnisse sind von Vorteil
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,skillset
32,"Reisebereitschaft zum Teil auch weltweit
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,skillset
33,"Kommunikationsstärke und ausgeprägtes Durchsetzungsvermögen, Ziel- und Wachstumsorientierung
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,skillset
34,"Was wir Ihnen bieten
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
35,"Attraktive, leistungsbezogene Vergütung.",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
36,Nutzen Sie unser breitgefächertes Angebot an Trainings- und Weiterbildungsmöglichkeiten.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
37,Bleiben Sie fit!,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
38,In Kooperation mit unserem Partner Hansefit stehen Ihnen zahlreiche Fitnessangebote zur Verfügung.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
39,Machen Sie sich unsere flexible Arbeitszeitgestaltung mit Home Office und 30 Tagen Urlaub pro Jahr zu Nutze und gestalten Sie Ihre Work-Life Balance.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
40,Für Ihr leibliches Wohl steht Ihnen unsere Kantine zur Verfügung.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
41,Wir verfügen über eine sehr gute Anbindung an das öffentliche Verkehrsnetz.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
42,"KraussMaffei Extrusion GmbH, Human Resources, An der Breiten Wiese 3/5, 30625 Hannover
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,company
43,jobs.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
44,kraussmaffei.,Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
45,"com
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
46,"Jobsegment: Sales Management, Manager, Sales, Management
",Expert Sales Manager Extrusionsanlagen Recycling Compoundi neu,KraussMaffei Gruppe,2021-06-07,other
