,sentence,jobTitle,company,estimatedDatePosted,label
10,Spaß an großen Datenmengen: Operative Durchführung von Analysen und Reportings zum Einkaufs- und Kommunikationsverhaltens unserer Kunden sowie Etablierung von Kundensegmentierungen.,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,tasks
11,"Über die Landesgrenzen hinaus: Austausch mit den internationalen Kollegen und Beratung der PENNY International Länder bei der Entwicklung und Implementierung neuer Analysemethoden, Modelle und Reportings.",Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,tasks
12,"Entwicklung von analytischen Scoring- und Vorhersagemodellen, um Entscheidungen hinsichtlich der direkten Kundenkommunikation und Angebote zu treffen sowie kontinuierlich zu optimieren.",Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,tasks
13,Teil der Entscheidung sein: Erstellung und Visualisierung von Analyseergebnissen und datenbasierten Entscheidungsgrundlagen im Bereich CRM.,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,tasks
14,Aus vielem wird eins: Verknüpfung verschiedenster Datenquellen zu einer umfassenden Datenbasis sowie Ableitung technischer Anforderungen an Stammdaten- und BI-Systeme.,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,tasks
15,Was uns überzeugt: - Zuallererst Ihre Persönlichkeit!,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
16,Ihre soziale und interkulturelle Kompetenz sowie Ihr hohes Maß an Kundenorientierung.,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
17,Ihre analytische Denk- sowie strukturierte und verantwortungsvolle Arbeitsweise.,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
18,Außerdem Ihr souveränes Auftreten und Ihre Kommunikationsfähigkeit.,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
19,Dass Sie offen für neue Themen sind und bestehende Prozesse gern herausfordern!,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
20,"Darüber hinaus, dass Sie verhandlungssichere Englischkenntnisse vorweisen können und bereit sind zu reisen (  20%).",Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
21,"Ihr abgeschlossenes Studium mit analytischem Schwerpunkt,   ",Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
22,"Informatik, Wirtschaft, Mathematik.",Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
23,"Ihre langjährige Berufserfahrung im Bereich CRM Analytics, Big Data Analytics, Data Science oder Business Intelligence – idealerweise im Handel oder der Konsumgüterindustrie.",Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
24,Ihre Fundierte Methodenkompetenz im Bereich Datenanalyse und Statistik sowie ihre Anwendungserfahrung mit marktüblichen Analytics-Tools (Kenntnisse von Predictive Analytics und Data Mining sind von Vorteil).,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
25,"Zwingend notwendig sind Ihre umfassenden Kenntnisse in Programmiersprachen (beispiel SQL, R etc.",Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,skillset
26,Was wir bieten: Bei PENNY International gestalten wir die Zukunft unserer fünf Landesgesellschaften in Europa.,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,company
27,"Gemeinsam mit den Kollegen vor Ort arbeiten wir täglich daran, das Einkaufserlebnis unserer Kunden zu vereinfachen und sie mit regionalen Produkten zu günstigen Preisen zu begeistern.",Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,company
28,Als Geschäftseinheit der REWE Group sind wir mit rund 100 Mitarbeitern in Köln vertreten.,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,company
29,"Werden Sie Teil unseres Teams und verbinden Sie die Dynamik eines Startups mit den Vorteilen eines Konzerns: - Attraktive Vergütung: Mit vermögenswirksamen Leistungen, betrieblicher Altersvorsorge, Zuschüssen für Kantine und Jobticket sowie Vorteilen beim Fahrrad-Leasing.",Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,company
30,Internationale Karrieremöglichkeiten: Ein globales Netzwerk mit umfassenden(.,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,company
31,Die Stellenbeschreibung kann nicht vollständig angezeigt werden.,Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,other
32,"Bitte folgen Sie dem unter anderem  Link 'Weitere Informationen zum Stellenangebot im Internet'
",Senior Data Analyst m w d Customer Insights Data Scientist,REWE Beteiligungs Holding International GmbH,2021-03-09,other
