,sentence,jobTitle,company,estimatedDatePosted,label
10,"Ihr Profil
",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,skillset
11,"Sie sind Student der Kommunikationswissenschaft, des Marketings, der Betriebswirtschaftslehre oder eines vergleichbaren Studiengangs und bringen erste Praxiserfahrungen in Public Relations, Social Media oder Online-Marketing mit?",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,skillset
12,"Dann bewerben Sie sich gerne und nuzten Sie die Chance, hinter die Kulissen von einem der größten Lebensmittelhändlern Deutschlands zu blicken.",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
13,"Wir suchen Sie, wenn Sie einen sicheren Schreibstil sowie ausgeprägte Kommunikationsfähigkeiten besitzen und ein routinierter Umgang mit Microsoft Office Sie auszeichnet.",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,skillset
14,Darüber hinaus.,Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
15,bringen Sie Leidenschaft und Interesse für Social-Media-Kanäle und Digitales Marketing mit.,Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,skillset
16,"zeichnet Sie eine schnelle Auffassungsgabe, Eigeninitiative und Begeisterungsfähigkeit aus.",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,skillset
17,runden eine eigenständige und sorgfältige Arbeitsweise Ihr Profil ab.,Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,skillset
18,"Unser Angebot
",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,company
19,"Sie arbeiten eigenverantwortlich in einem interdisziplinären Team mit flachen Hierarchien und kurzen Entscheidungswegen
",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,company
20,Sie werden an abwechslungsreichen und vielfältigen Aufgaben im Tagesgeschäft sowie an Projekten mitwirken.,Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,company
21,Feedback wird bei uns großgeschrieben: Durch regelmäßige Feedbackgespräche während Ihres Praktikums können wir gemeinsam wachsen!,Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,company
22,Sie werden sich in einer teamorientierten und motivierenden Arbeitsatmosphäre wiederfinden.,Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,company
23,Durch verschiedene Veranstaltungen entsteht der Kontakt zu weiteren Praktikanten sowie ein regelmäßiger Austausch untereinander.,Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,company
24,Interessiert?,Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
25,"Dann freuen wir uns auf Ihre Online-Bewerbung mit vollständigen Bewerbungsunterlagen (aussagekräftiges Anschreiben, Lebenslauf, relevante Abschluss- und Arbeitszeugnisse, Immatrikulationsbescheinigung) unter Angabe des möglichen Eintrittstermins und der gewünschten Praktikumsdauer.",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
26,"Bitte geben Sie außerdem an, ob Sie ein freiwilliges oder ein Pflichtpraktikum absolvieren möchten und senden Sie uns ggf.",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
27,den entsprechenden Nachweis Ihrer Hochschule/Universität zu.,Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
28,"Wir freuen uns darauf, Sie kennen zu lernen!",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
29,Aus Gründen der einfacheren Lesbarkeit wird im Textverlauf nur die männliche Form verwendet.,Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
30,"Willkommen sind bei uns alle Menschen –unabhängig von Geschlecht, Nationalität, ethnischer und sozialer Herkunft, Behinderung, Religion, Alter sowie sexueller Orientierung und Identität.",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
31,"Jetzt bewerben
",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
32,"Kontakt
",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
33,"Frau Loreen Kaminski
",Praktikant im Bereich Social Media and Digitale Kommunikation neu,EDEKA ZENTRALE Stiftung and Co KG 3 3,2021-05-10,other
