,sentence,jobTitle,company,estimatedDatePosted,label
15,"Präzise Identifikation sowie individuelle und zielgerichtete Ansprache qualifizierter Kandidaten, bspw.",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
16,"über gängige Social Media Tools
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
17,"Begleitung der Kandidaten durch unseren Recruitingprozess, inkl.",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
18,"io-consultants bietet Beratungs- und Planungsleistungen für Produktion, Logistik, Architektur und IT aus einer Hand.",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
19,Seit der Gründung 1958 begleitet io-consultants ihre Kunden als Generalplaner von der ersten strategischen Überlegung bis hin zur Realisierung komplexer Industrieprojekte in der Supply und Value Chain.,Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
20,Erfahrene Spezialisten arbeiten in interdisziplinären Teams zusammen.,Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
21,Gemeinsam schaffen sie unternehmensspezifische Strukturen und Prozesse für die Anforderungen ihrer Kunden.,Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
22,"Das Ergebnis sind zuverlässige, produktive und effiziente Lösungen, die messbaren Erfolg erbringen.",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
23,"Mit mehr als 300 Mitarbeitern ist io-consultants weltweit als eines der führenden technischen Beratungs- und Planungsunternehmen an neun Standorten vertreten: Neben dem Hauptsitz in Heidelberg hat das Unternehmen Niederlassungen in Berlin, Dortmund, Leonberg, München, Bethlehem (PA, USA), Dubai, Hong Kong und Singapur.",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
24,"Recruiter Active Sourcing (w/m/d)
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,other
25,"für unseren Standort in Heidelberg
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,other
26,"Referenznummer #01911
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,other
27,Die Zukunft ist spannend – seien Sie mit uns dabei!,Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,other
28,io-consultants wächst kontinuierlich weiter.,Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
29,"Daher suchen wir Sie, um unsere Recruiting-Aktivitäten im Bereich Active Sourcing und Talent Relationship auszubauen.",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,other
30,Werden Sie Teil unseres Teams und entwickeln Sie diesen Bereich gemeinsam mit uns weiter.,Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,other
31,"Ihre Aufgaben
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
32,"Aufnahme aktueller Bedarfe in Zusammenarbeit mit unseren Fachbereichen sowie anschließende Erarbeitung von geeigneten Suchstrategien
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
33,"Präzise Identifikation sowie individuelle und zielgerichtete Ansprache qualifizierter Kandidaten, beispiel über gängige Social Media Tools
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
34,"Begleitung der Kandidaten durch unseren Recruitingprozess, inklusiv Führen von Vorab-Interviews und Teilnahme an Vorstellungsgesprächen
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
35,"Konzeptionierung, Aufbau und Pflege eines unternehmenseigenen Talent Pools sowie eines zugehörigen Talent Relationship Managements
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
36,"Proaktive Recherche innovativer Trends und Sourcing-Strategien sowie Ableitung von passenden Handlungsempfehlungen zur Gestaltung von zukunftsfähigen Recruiting-Konzepten
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
37,"Ansprechpartner für Recruiting-Themen innerhalb des Unternehmens
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
38,"Betreuung sowie Auswahl geeigneter externer Personaldienstleister inklusiv einhergehender Vertragsverhandlungen
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,tasks
39,"Ihr Profil
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,skillset
40,"Abgeschlossenes Studium der Wirtschafts- oder Sozialwissenschaften oder vergleichbare abgeschlossene Ausbildung mit entsprechender Berufserfahrung
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,skillset
41,"Profunde Erfahrung im Bereich Recruiting, insbesondere im Active Sourcing
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,skillset
42,"Exzellente kommunikative Fähigkeiten sowie hohe Empathiefähigkeit, Fingerspitzengefühl und die Motivation, ein vertrauensvolles Beziehungsmanagement aufzubauen
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,skillset
43,"Teamfähigkeit und verbindliches Auftreten
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,skillset
44,"Ausgeprägtes Interesse und Begeisterungsfähigkeit für aktuelle Recruitingtrends und -tools
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,skillset
45,"Hohe Affinität zu digitalen Medien
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,skillset
46,"Proaktive Arbeitsweise und schnelle Auffassungsgabe
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,skillset
47,"Sehr gute Kenntnisse in MS Office
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,skillset
48,"Sehr gute Deutsch- und Englischkenntnisse
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,skillset
49,"Ihre Chance
",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,other
50,"Wir bieten Ihnen die Möglichkeit, sich sowohl fachlich als auch persönlich weiter zu entwickeln.",Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
51,Es erwarten Sie anspruchsvolle Aufgaben in einem durch Wachstum gekennzeichneten Umfeld.,Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
52,Darüber hinaus finden Sie bei uns eine angenehme Arbeitsatmosphäre in einem modernen Bürogebäude.,Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
53,io-consultants bietet Ihnen ein attraktives Vergütungsmodell kombiniert mit diversen Social Benefits sowie ein maßgeschneidertes Weiterbildungsprogramm.,Recruiter Active Sourcing w m d,io consultants GmbH and Co KG,2021-05-04,company
